sk_Suspeito,Id_suspeito,NaturezaJuridicadoSuspeito,Sexodosuspeito,Orientacaosexualdosuspeito,Faixaetariadosuspeito,Deficienciadosuspeito,Doencararadosuspeito,Suspeitopreso,Pais_do_suspeito,UFdosuspeito,Profissaodosuspeito,Graudeinstrucaodosuspeito,RacaCordosuspeito,SuspeitoEtnia,Faixaderendadosuspeito,VinculoOrgaoPJdosuspeito,sl_suspeito_ramo
fa5a4643-42b0-4fdc-8fc2-cffba5c24d89,9a31e862-9ebb-4f11-8f7d-eda7495fd084,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,CORTADOR DE LAMINADOS DE MADEIRA,ENSINO MÉDIO COMPLETO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,NÃO INFORMADO,NÃO INFORMADO
8138231f-2bcb-407c-a65b-d241b5e6a055,444a837a-2c05-4824-81f0-7667cf06cbbf,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,NÃO INFORMADO,NÃO INFORMADO
ad9fcd79-3fda-409a-bcbb-061a945ee681,1610540d-9306-41c5-bb76-93161cd2e7af,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
a60a7224-cebb-4c52-9c09-60b54fa1054b,6cb090f6-b0fe-4089-8947-ff9da6817d5f,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PRETA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,NÃO INFORMADO,NÃO INFORMADO
1976919e-c94e-44b4-93d8-680b75b1b8f6,c5f49e9a-a6f6-4c37-a7db-561ff978666c,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,PRETA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
63b57377-b759-4592-8a18-b0eada3abc5e,5e39578b-bc23-4faa-b4fe-7ed78289812b,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0b612892-189c-4ff7-99cd-50f70d2f91ab,7717c2a5-bf1b-4221-af9f-d7e41c37dfd3,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO SABE INFORMAR,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
9f21b6c0-7733-46d8-bdca-9f4790765f58,0c209236-0b07-421c-9707-58a507d9d9e2,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
f7856a45-cc11-452a-b7cf-74869364bbe8,f4add7f7-5c17-450f-8db1-f80edcba3c29,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
64c906ba-6596-494f-a09e-1fc2e1401483,4ed7df29-5e19-47de-8d6a-3ab3a0edcd7f,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,VENDEDOR AMBULANTE,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,NÃO INFORMADO,NÃO INFORMADO
f4da70bf-a4f3-4e4c-be53-f1011e6082d7,f4c2b262-d5e2-4cb8-9dc4-de7eb76098e7,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
7e6c49a4-b633-458b-aae2-99b0cf14d1d5,43970987-47ba-49fd-932d-7a43cfbdd5a9,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
f775975c-ca29-49c2-999f-6b33a1fb8eed,9d196362-05c1-4dd0-93e6-73dbfc0943c2,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,ESTUDANTE,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
56711074-ec50-4abd-b99a-3a6762f98a38,aff094fd-fa5f-491f-ab52-e355f00183c8,PESSOA FÍSICA,NÃO INFORMADO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,OUTROS TRABALHADORES DO SETOR DE SERVIÇOS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0f01a6d3-ee17-4d2b-a856-1f32865d318e,867e385e-71cf-4198-9bc2-9712e2a8a66c,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,10 a 19 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
c3b584cb-dc1e-498b-9d6d-014099f40cc3,628e6055-ab58-4c26-bdf7-8deb8af0cffd,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO SABE INFORMAR,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
f487e06b-556d-4698-953b-c79197dd3bcd,bfba4a2d-ca2f-42ed-920c-0801334976b4,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,OUTROS NÃO LISTADOS,NÃO INFORMADO,PARDA,DEMAIS COMUNIDADES TRADICIONAIS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
e188d2e6-23de-48c3-8f82-7d46ac8af159,6f4de09c-b17a-4990-b2d7-c2822664ab94,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,OUTROS NÃO LISTADOS,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
e84d49a6-78d2-4206-8d23-49db50c904a9,db900271-8dbb-46e0-b26f-3dc60435953c,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
aee17a66-d758-45de-b353-cd6258cbe24e,eb737e96-2f34-4001-8986-351f1144edd0,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,OUTROS PROFISSIONAIS LIBERAIS,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
86436a04-1fdb-41a4-af0b-923c0f4cdd46,d7e6c1b9-5661-4067-9515-f005c3172766,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,PORTEIRO/VIGILANTE/RECEPCIONISTA,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0b40fb73-5373-4eb4-af8c-5094b1d28c8c,8722f7af-0e9b-4676-95bc-f93f4dc38681,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,PEDREIRO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
6260d8df-6c62-45f8-802d-c00f12c9f8c7,07cabce9-de0d-4234-ab7f-99aaab2866b3,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO SABE INFORMAR,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
469a1c8d-2d2f-459a-933d-95052667d68c,a91bc6af-e3cb-4b3b-b028-f884228223a8,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
3bafa059-564c-4c62-9726-e6cdea448259,20206c1e-3c15-453a-a280-ce8a295239bb,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,NÃO INFORMADO,NÃO INFORMADO
f11728c5-dbce-4189-9a9e-ff95fd7d2549,ff6c3b34-ef03-4792-be43-07abcb4c3f1b,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
ed7c66a2-2ada-426d-8b45-72e83da08aed,2ed74337-5353-4a06-b384-2fb0586a8dc7,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
d7197840-ecc0-42e0-9e1e-8db2195b35e2,e73d988f-3493-4db8-8846-85d2fcfa2e35,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO SABE INFORMAR,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
b0aaf21b-a416-429a-a2bc-1724c9e811c2,657f3cf9-82b0-4633-aa04-b3dfa41f787f,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,NÃO INFORMADO,NÃO INFORMADO
97d485fc-fb0b-4216-972e-6fc3f1213c1e,f7441e71-2f24-4215-9a7a-fbdc4888a73c,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO SABE INFORMAR,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
95ef773b-fef4-4b48-b064-cc2494b4b449,1ea87fc5-60b8-417c-9aa8-739c57d9a363,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
238c8701-f65c-4205-925f-0df5d26bebf6,a4b1b3ea-ee68-4f59-9cd7-a344bba14503,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,PEDREIRO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
b41e5508-c744-4d0c-9c62-65e4acc0585d,78f9fdee-ea46-4ed8-850a-8888973f3992,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
10836aec-e343-4495-8911-1fcac2ef9753,2e6abe14-0c0c-46f2-bea4-bf29a0ee6b73,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0f09c3c0-e62c-411f-920c-66adedb3d003,d2fdc54e-9318-48c9-9fe7-170ecbd18e3b,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
eef9eda8-8885-4573-bc15-0dfb3af8d6e7,141fd1c7-4f1d-4906-8d12-90921eedb721,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
b95842b7-fc0e-4264-a82c-631056fa768b,e7f0798b-a985-4cef-982e-5f1ae705c222,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO SABE INFORMAR,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
51b70a61-437b-4bea-b4c8-7800d9db7f5c,2bb219b5-0393-48ab-b2b6-1cca151b9578,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
4e5b6ade-4ea1-4023-8d75-69c0651b21f0,b26e5f5c-a887-41a9-997a-e073dde33393,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,CIGANA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
da5aa060-6d6d-43a6-9f1e-36780da3fe21,46cf0346-490f-447e-8cbc-86031e1a641f,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,VENDEDOR AMBULANTE,ENSINO MÉDIO COMPLETO,BRANCA,NÃO INFORMADO,MAIS DE 2 A 5 SALÁRIOS MÍNIMOS,NÃO INFORMADO,NÃO INFORMADO
a08cbaba-3bc3-4c02-958d-374f1242c2ef,0487dfd3-e172-4af9-93fb-ca8480d1c0fa,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,TRABALHADOR AGROPECUÁRIO EM GERAL,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
54ad5e82-882d-4112-a24c-c0d43506b2e6,c49c5b95-ff29-46e7-9cd1-ce2e0fa8bf3d,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,"TRABALHADOR DO SETOR DO COMÉRCIO (AMBULANTE, VAREJISTA, ATACADISTA)",NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
d0a2fe8a-be10-4641-9fb7-7aae03970684,9e620cbf-835b-4393-84b9-31e41a3694a6,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
44bc322f-bef3-46d5-94be-13615950237b,4ca61794-3ea7-4842-87f0-632c06615c21,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,CABELEIREIRO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
6911b8bc-a28f-41cd-834b-81029364bf2c,c149b4cf-2f87-4605-aade-f6f0d78b9b9a,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,POVOS E COMUNIDADES TRADICIONAIS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
b853eee7-b232-4809-89ac-61ee61d05e00,b9a1b6cf-829c-4a82-bc36-6c5b82000b70,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,OUTROS NÃO LISTADOS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
8f440c99-017c-4cf2-81b7-a1f64d719f77,3fc0cf29-63de-44f9-a575-7a3969154adb,PESSOA FÍSICA,MASCULINO,HOMOSSEXUAL,20 a 29 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,NÃO INFORMADO,NÃO INFORMADO
13dfa232-1b00-492a-96d0-1fd4dce2dd2e,ceb402d2-d9fa-4461-b1bb-f7e20cdf6dcb,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
a7d9b94e-9341-410b-87b1-655a2d27a8a0,75feea14-1ef4-4db2-a258-1b5c1f34f2eb,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
4d8d4376-5c8b-442a-a933-ec418fd8aa16,c12ff00b-be75-44d8-829e-d701601c4db6,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
e6f58ccd-f1ad-42b9-8d7c-0905932bcaa9,c9a3f589-de33-47c0-b5fc-e26af4d500ba,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
d43f0bad-cd73-44d3-b8fa-1998fb631171,a752eb05-d1c7-4940-b0b5-ab468fe10c5f,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
28f3ee59-afa3-4754-9d81-d88486c6a02f,12f5f57f-7977-406b-89b6-37cdb668fecb,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,NÃO INFORMADO,NÃO INFORMADO
64f4785a-c08f-47a1-b2ba-beee83e09db2,5cbd9dfe-6525-400b-86f1-9ce9158f4856,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO SABE INFORMAR,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
6dd50f1e-2d9a-4461-8530-50fb78caf866,b343500e-9eca-4ba2-bb49-e654eb2b2840,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
340090a5-43a9-4faf-b3c9-97c78ac72867,aeef4447-cfd6-40a3-a825-cab79a204c51,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
5b5c947f-0086-4285-983a-3d83d3659485,e1faa136-bce9-4994-bec6-d5379a075a03,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
ab030665-5857-4ef6-8879-fba38eb51e96,4a2e8b78-c72f-4603-9a91-6d7f463853a7,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,ARTISTA (ATOR/CANTOR/MODELO/ASSEMELHADOS),NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
ca2831cb-f071-4f30-8716-2a6dfade1c7e,8133b514-c3a7-44cb-8ec8-8cf2135f9569,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,NÃO INFORMADO,NÃO INFORMADO
7efafd38-df37-44db-9721-cd0b38482df4,aeac2d18-6e04-4cdb-bac4-73e4e896325f,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
73e3872b-3e0d-4bd4-a893-f33a40299293,aa9972c1-ffa0-47db-a74c-eed03e799f16,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,20 a 29 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AL,OUTROS NÃO LISTADOS,NÃO INFORMADO,INDÍGENA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
