Canaldeatendimento,Cenariodaviolacao,Denunciaemergencial,Denunciante,Pais,UF,Frequencia,Iniciodasviolacoes,sl_quantidade_vitimas,Motivacao,sk_Vitima,sk_Datadecadastro,sk_GrupoVulnerario,sk_Suspeito,sk_tipoViolacao
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,2,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,453dc79e-7f45-4ad1-992d-2bad666a60ed,08e6f94a-53fe-4b66-8bd6-977b64478141,4f451b2b-7f74-4b04-832f-c7b3a352f83e,6739b518-2e13-453e-b911-bf444c479bd3,151c0791-2fac-4004-adca-62584213a14f
WHATSAPP,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,8b03f297-b38b-4a06-8eb2-df01552608a8,08e6f94a-53fe-4b66-8bd6-977b64478141,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,9d274bbc-435d-4aa7-93b3-75449e2788f7,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SP,OCASIONALMENTE,HÁ UM MÊS,1,MOTIVAÇÃO.EM RAZÃO DA IDADE,a9a135f8-1a0f-456b-a7e1-33d53d78537c,08e6f94a-53fe-4b66-8bd6-977b64478141,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,d98c641e-f4d2-41cd-9df9-0634c524361c,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,1,MOTIVAÇÃO.EM RAZÃO DA IDADE,860b2651-07ac-4393-88ea-87f237e25642,08e6f94a-53fe-4b66-8bd6-977b64478141,4f451b2b-7f74-4b04-832f-c7b3a352f83e,68ef4d66-0bc1-41c7-8f00-b9b79342058b,31168b16-07db-4442-a68e-c8c70d1928cb
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,RS,DIARIAMENTE,HÁ UM MÊS,2,AGRAVANTE.NA RELAÇÃO FAMILIAR,047147d6-aef4-4ec2-bba3-09d132aa4218,08e6f94a-53fe-4b66-8bd6-977b64478141,4f451b2b-7f74-4b04-832f-c7b3a352f83e,34ef1c06-c991-450f-982e-513fa1bb88f0,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,PE,SEMANALMENTE,HÁ UM MÊS,1,AGRAVANTE.DA COABITAÇÃO/CONVIVÊNCIA FAMILIAR/RELAÇÃO AFETIVA,d63476f5-849b-4790-8254-e0802ed39bf7,08e6f94a-53fe-4b66-8bd6-977b64478141,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,a7c30648-c96f-419f-9506-6d7986c196f8,15ab101c-0b27-4f3e-a13e-ad9507838f6c
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,83093c9a-7c99-4074-9e23-144dc13f3c3b,08e6f94a-53fe-4b66-8bd6-977b64478141,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,59104bb6-def8-44cb-a318-6025caf64397,18bad44c-325f-4a72-929c-c6184ba35d01
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,f1127d08-dc51-45d0-aa11-cbc1ad5b486b,08e6f94a-53fe-4b66-8bd6-977b64478141,4f451b2b-7f74-4b04-832f-c7b3a352f83e,e87ca5c9-6b86-4486-b3aa-67092a895356,18bad44c-325f-4a72-929c-c6184ba35d01
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,9ec100eb-9d3e-4163-9a50-1262bbf93b28,08e6f94a-53fe-4b66-8bd6-977b64478141,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,9e367916-bc27-469f-a037-8e320dbdba9d,5f11b25c-4f19-4c2d-b578-96384ed33f9d
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,97fb539c-272d-4d04-ae6b-d9b190453ff1,08e6f94a-53fe-4b66-8bd6-977b64478141,4f451b2b-7f74-4b04-832f-c7b3a352f83e,e76f5a18-57bc-4ddf-89b4-ea9f5a12ef48,65945fec-8465-4aa4-a66e-e6b308e3ac7e
WHATSAPP,CASA DA VÍTIMA E DO AGRESSOR,NÃO,PESSOA EM SOFRIMENTO PSÍQUICO,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,6a9bdc5a-26fd-4c08-968b-294ea684e1b6,094d2d81-f660-4e33-815e-77f0dc247b46,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,1634a74e-9ed3-4633-8eaa-03a70614362a,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,UNIDADE PRISIONAL,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,8179d07b-ad25-449e-8258-a7c13c4a24d1,094d2d81-f660-4e33-815e-77f0dc247b46,b708eb62-6f5c-432f-aec1-bd87f910847b,cc4ce469-2646-4918-a85e-628595cafda1,1a3b1c59-a661-4ee4-9750-3aceb6414ff0
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,PE,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,463f59ac-ecef-4a29-ad58-6588564b02e2,094d2d81-f660-4e33-815e-77f0dc247b46,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,6dc7621a-97e2-4829-a499-eba528777dea,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SC,DIARIAMENTE,HÁ UM MÊS,2.0,NÃO INFORMADO,ba58114e-2acf-4b7c-96cd-4d3425876726,094d2d81-f660-4e33-815e-77f0dc247b46,4f451b2b-7f74-4b04-832f-c7b3a352f83e,97c003c3-fb84-4a68-a6b4-66fd1f0f231f,e6913fdb-ab48-4f76-b0c0-2db9502cd3a4
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SP,SEMANALMENTE,HÁ UM MÊS,3.0,NÃO INFORMADO,ca3e97d0-f19d-4462-b0bc-bade9750186e,094d2d81-f660-4e33-815e-77f0dc247b46,4f451b2b-7f74-4b04-832f-c7b3a352f83e,d771d650-8b88-43b1-bc17-44d846d3a6d2,69c08830-0bcc-4bc2-8b77-568d9171c001
TELEFÔNICO,ÓRGÃOS PÚBLICOS,NÃO,TERCEIRO,BRASIL,PA,DIARIAMENTE,HÁ UM MÊS,1.0,DO AGRESSOR POSSUIR INFLUÊNCIA JUNTO ÀS AUTORIDADES LOCAIS,9a8abc1d-d1b3-40a5-9fa5-0a6c44cc2f3c,094d2d81-f660-4e33-815e-77f0dc247b46,4f451b2b-7f74-4b04-832f-c7b3a352f83e,80f676f9-ef47-44f4-8e96-25126ef08bac,972be003-5e86-4cf4-900b-5d202b0352c7
TELEFÔNICO,ÓRGÃOS PÚBLICOS,NÃO,A PRÓPRIA VÍTIMA,BRASIL,BA,DIARIAMENTE,HÁ UM MÊS,6.0,COM HUMILHAÇÃO,d9fd15f4-1133-408b-a3ab-7d2faf374d17,094d2d81-f660-4e33-815e-77f0dc247b46,55fc9909-0327-4a74-9096-3382459407ce,1ace6258-5c5d-4f8f-b84b-720fbc91c507,48f7bde8-bb5e-4a70-badb-2dc98831e88f
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,MS,DIARIAMENTE,HÁ UM MÊS,3.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,036375ca-1ca6-42bb-906b-daf54bdc254d,094d2d81-f660-4e33-815e-77f0dc247b46,4f451b2b-7f74-4b04-832f-c7b3a352f83e,c81a386d-c164-422b-81e5-b54278dfaef8,c4b31f84-7ecb-437d-a53f-a375a281db1f
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,A PRÓPRIA VÍTIMA,BRASIL,PE,OCASIONALMENTE,HÁ UM MÊS,1.0,EM RAZÃO DO SEXO BIOLÓGICO,6651b171-cf3d-4e1d-8d4b-aeba5f6f0e1f,094d2d81-f660-4e33-815e-77f0dc247b46,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,16552c80-142b-4803-ab23-6e2840f30258,15e8c8dc-791f-44b4-a188-86230f09ba4e
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,4ae4b57b-0862-4a34-96fe-f838533584ae,094d2d81-f660-4e33-815e-77f0dc247b46,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,ea6cb2ff-4875-48be-857a-9b2b073d6f04,7e1b0b67-4a94-4ae5-986d-cdbdd4587248
TELEFÔNICO,INSTITUIÇÃO DE LONGA PERMANÊNCIA DE IDOSO - ILPI,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1.0,POR CONDUTAS EXCESSIVAS/ DESNECESSÁRIAS/ DESACONSELHADAS,5e9c1203-55f1-4227-bf48-701218265443,094d2d81-f660-4e33-815e-77f0dc247b46,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,f9bd0eb3-2fc6-4142-94cf-49c649e6a380,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SC,DIARIAMENTE,HÁ UM MÊS,2.0,NÃO INFORMADO,298cd41e-f646-4d76-87f5-d7377a6fc4fc,094d2d81-f660-4e33-815e-77f0dc247b46,4f451b2b-7f74-4b04-832f-c7b3a352f83e,2f27d83f-e8f8-4cc9-a974-9845cc4c4fff,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,SEMANALMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,2f2899d5-9616-4fa9-ac2a-14c6937227b5,094d2d81-f660-4e33-815e-77f0dc247b46,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,d8a30061-a02d-416e-862b-3e9fc9e89a66,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,5a5d7306-e0bf-4a53-822d-f19adf743432,094d2d81-f660-4e33-815e-77f0dc247b46,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,09b34034-4212-4171-a38f-cde31c38c5e4,5f11b25c-4f19-4c2d-b578-96384ed33f9d
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,MA,DIARIAMENTE,HÁ UM MÊS,3.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,ef65e0b3-5004-4f78-bd04-f435e2c5bb9d,094d2d81-f660-4e33-815e-77f0dc247b46,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,1257eb6e-3421-45b7-a1d3-100cf33fb80e,31168b16-07db-4442-a68e-c8c70d1928cb
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,2.0,EM RAZÃO DA IDADE,8b0e2110-89ed-4bc7-9525-7c8d7d1335ff,094d2d81-f660-4e33-815e-77f0dc247b46,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,bff4661c-96cb-4e90-83dc-f74a4198d0b3,7e1b0b67-4a94-4ae5-986d-cdbdd4587248
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,2.0,POR CONDUTAS EXCESSIVAS/ DESNECESSÁRIAS/ DESACONSELHADAS,a25d61a2-7123-46c2-92d1-4af25da39ce6,0961c7be-a9bc-4f21-bb56-2a762580e050,4f451b2b-7f74-4b04-832f-c7b3a352f83e,3e2414a4-7614-4aea-ae63-b372eda98526,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,MT,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,a17be404-676d-46bf-82e3-ce1d4198ec2d,0961c7be-a9bc-4f21-bb56-2a762580e050,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,faa499f7-cd20-4c50-b8b3-ed379faf3e3a,15e8c8dc-791f-44b4-a188-86230f09ba4e
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,RS,OCASIONALMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,e182c323-3c9d-4947-b0b8-e380a9d80c92,0961c7be-a9bc-4f21-bb56-2a762580e050,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,313846fb-d42d-4de3-b92f-455e8cc7f796,b1234853-6ead-44e0-8883-ce17f2955409
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,3.0,EM RAZÃO DA IDADE,be1616ae-a00e-402d-88f7-713f1afab601,0961c7be-a9bc-4f21-bb56-2a762580e050,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,f7908353-43cf-43be-8eb2-f59591021ca0,151c0791-2fac-4004-adca-62584213a14f
TELEFÔNICO,LOJA,NÃO,ANÔNIMO,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,6b42d26b-97be-4639-ae2f-2c9311544ea6,0961c7be-a9bc-4f21-bb56-2a762580e050,21a5cbb7-9de1-44c5-8d35-4118c0a896ca,b211db2e-842a-48da-bca1-a0ffad7103bf,48f7bde8-bb5e-4a70-badb-2dc98831e88f
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,PB,DIARIAMENTE,HÁ UM MÊS,1.0,NA RELAÇÃO FAMILIAR,13ff7482-1292-442d-97e7-d44f0e58913b,0961c7be-a9bc-4f21-bb56-2a762580e050,4f451b2b-7f74-4b04-832f-c7b3a352f83e,a8349f07-df88-4a17-9998-95c46ba1eb2c,e08c2d6a-954d-4b69-92e9-d3070aea6290
TELEFÔNICO,AMBIENTE VIRTUAL,NÃO,A PRÓPRIA VÍTIMA,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,1.0,EM RAZÃO DE CONFLITO DE IDEIAS,8e0588ab-40d2-440b-982b-fe69155f05fa,0961c7be-a9bc-4f21-bb56-2a762580e050,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,66f3bb85-7391-467b-b6bb-62cca272a09d,e08c2d6a-954d-4b69-92e9-d3070aea6290
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,MT,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,d313ac42-5965-4be8-835c-07ca5586b826,0961c7be-a9bc-4f21-bb56-2a762580e050,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,83b71596-2ecf-48c1-baa2-13a387ae2e26,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,483ff165-2c2f-4ab0-a118-4ee64ac3a619,0961c7be-a9bc-4f21-bb56-2a762580e050,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,be7d0df6-2070-4e87-82ac-65bc2c4a204f,31168b16-07db-4442-a68e-c8c70d1928cb
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1.0,COM HUMILHAÇÃO,f7bee421-aca8-4ebf-8921-3f3ffb0a8e30,0961c7be-a9bc-4f21-bb56-2a762580e050,4f451b2b-7f74-4b04-832f-c7b3a352f83e,9e30cba3-9012-4a33-8efd-8d7f815d064b,402ba585-65b6-455b-9b39-821eb7132518
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,RR,SEMANALMENTE,HÁ UM MÊS,2,MOTIVAÇÃO.EM RAZÃO DA IDADE,4e6e42a3-95cd-42bd-84c8-75e2b9b3f791,0a8183fd-ec5a-4fab-9337-7c050afd284d,4f451b2b-7f74-4b04-832f-c7b3a352f83e,e529dd38-f45d-4247-a1af-d22a7c8f62e3,31168b16-07db-4442-a68e-c8c70d1928cb
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SC,DIARIAMENTE,HÁ UM MÊS,1,MOTIVAÇÃO.EM RAZÃO DA IDADE,50cde0a5-83df-43f4-9b03-618b2d2523df,0a8183fd-ec5a-4fab-9337-7c050afd284d,4f451b2b-7f74-4b04-832f-c7b3a352f83e,01d8efaa-207e-4a49-bc2d-c37e70d42ab9,15ab101c-0b27-4f3e-a13e-ad9507838f6c
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,AL,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,d0241d93-a567-4d69-b404-11f145f015f0,0a8183fd-ec5a-4fab-9337-7c050afd284d,4f451b2b-7f74-4b04-832f-c7b3a352f83e,74a06ab9-69bb-4e2e-a7e4-776c600aea67,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,RJ,OCASIONALMENTE,HÁ UM MÊS,1,MOTIVAÇÃO.EM RAZÃO DA IDADE,68d84639-8a59-4fb7-b2e5-125e2d330d33,0a8183fd-ec5a-4fab-9337-7c050afd284d,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,24f063b3-7fea-4ccd-a03e-ab9ba10e242e,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,MG,OCASIONALMENTE,HÁ UM MÊS,1,NÃO INFORMADO,902fbfaf-97f5-4c04-9c29-b44380777116,0a8183fd-ec5a-4fab-9337-7c050afd284d,4f451b2b-7f74-4b04-832f-c7b3a352f83e,b9959d92-76d1-4025-9a20-17fe2d03f512,8e9febf8-3b00-4a7e-b097-5609428076f1
TELEFÔNICO,UNIDADE PRISIONAL,NÃO,TERCEIRO,BRASIL,ES,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.COM HUMILHAÇÃO,b075b06a-5793-42d9-b164-3198ae1d3d3d,0a8183fd-ec5a-4fab-9337-7c050afd284d,6d7250c1-a426-4978-8864-3877f0f94893,12a1af9f-6b97-46c2-9f2f-aa1a5ecfaf6f,356afd33-f9d6-44e0-ae5a-4eff5928c51f
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,MS,DIARIAMENTE,HÁ UM MÊS,2,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,7acf7b58-6a8a-45f7-b5ca-f769352d9cc3,0a8183fd-ec5a-4fab-9337-7c050afd284d,6d7250c1-a426-4978-8864-3877f0f94893,e6b6724e-c4c5-48bc-b1fa-23f33e09b7c7,15ab101c-0b27-4f3e-a13e-ad9507838f6c
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,RISCO IMINENTE DE MORTE DA VÍTIMA,TERCEIRO,BRASIL,BA,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,5a9c9309-5762-4045-a759-368bfe770444,0a8183fd-ec5a-4fab-9337-7c050afd284d,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,f4534632-386e-4a92-83c9-e381ffd84aeb,31168b16-07db-4442-a68e-c8c70d1928cb
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,A PRÓPRIA VÍTIMA,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,03ac7874-fcef-4a44-a90f-4590673d111c,0a8183fd-ec5a-4fab-9337-7c050afd284d,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,f8703c01-7fd2-417f-8096-86377b18f0b4,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,SEMANALMENTE,HÁ UM MÊS,5.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,f504339b-6f84-40ea-baf3-5f9225c18dcb,0ada7c42-f290-4476-8831-cf31f8b0e8fc,4f451b2b-7f74-4b04-832f-c7b3a352f83e,c54454b9-0d25-4d0a-8d9b-6b081aed4918,e6913fdb-ab48-4f76-b0c0-2db9502cd3a4
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,2.0,COM HUMILHAÇÃO,9ff816cd-e2d8-4447-b002-924a6a71d8d9,0ada7c42-f290-4476-8831-cf31f8b0e8fc,4f451b2b-7f74-4b04-832f-c7b3a352f83e,b05f7263-23bb-4257-8bdc-0bf77c5b0c52,31168b16-07db-4442-a68e-c8c70d1928cb
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,3.0,EM RAZÃO DA IDADE,42d6e752-e742-4182-adf5-a9d02ac81698,0ada7c42-f290-4476-8831-cf31f8b0e8fc,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,27dd6f71-6b1b-40b5-bf0c-2eb472d2454f,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,"BAR, LANCHONETE, RESTAURANTE OU CASA NOTURNA",NÃO,TERCEIRO,BRASIL,SC,DIARIAMENTE,HÁ UM MÊS,1.0,EM RAZÃO DA IDADE,3f9d75b3-edc6-495f-a416-380294bbaeca,0ada7c42-f290-4476-8831-cf31f8b0e8fc,4f451b2b-7f74-4b04-832f-c7b3a352f83e,e6d5d611-8e4a-48ef-ad8a-6ee62bdd73bd,1a3b1c59-a661-4ee4-9750-3aceb6414ff0
TELEFÔNICO,CASA DE FAMILIARES/AMIGOS,NÃO,A PRÓPRIA VÍTIMA,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,2.0,EM RAZÃO DA IDADE,15b280e3-73bd-4375-a1ad-4b9bec7ecc1e,0ada7c42-f290-4476-8831-cf31f8b0e8fc,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,6680b6fb-a17b-4220-bb64-1c8d9986ce4e,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,RS,SEMANALMENTE,HÁ UM MÊS,1.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,818a5629-63a8-4a10-88ee-b44a46e8e19d,0ada7c42-f290-4476-8831-cf31f8b0e8fc,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,19538a1e-b746-4b88-8734-7b609dfee278,151c0791-2fac-4004-adca-62584213a14f
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,3.0,PARA OBTENÇÃO DE BENEFÍCIO FINANCEIRO/ GANÂNCIA,cb8498b8-ada5-488d-ad8d-5aae23a1a64c,0ada7c42-f290-4476-8831-cf31f8b0e8fc,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,d91b0023-f2f5-46a2-93bf-ade078881bd8,151c0791-2fac-4004-adca-62584213a14f
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,6.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,68a0a385-1bbc-456f-a7e7-6700740421b0,0ada7c42-f290-4476-8831-cf31f8b0e8fc,4f451b2b-7f74-4b04-832f-c7b3a352f83e,437bd1a9-57db-47af-97be-95143636b075,151c0791-2fac-4004-adca-62584213a14f
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,RS,SEMANALMENTE,HÁ UM MÊS,1.0,NA RELAÇÃO FAMILIAR,e23f8b03-833e-4b0f-a219-984ffdf678be,0ada7c42-f290-4476-8831-cf31f8b0e8fc,4f451b2b-7f74-4b04-832f-c7b3a352f83e,7d16cbfc-d42f-4089-907b-3070087a5db3,5ddc8a6b-ba20-492a-91ba-0caec47f3394
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SC,DIARIAMENTE,HÁ UM MÊS,1.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,f86894da-e041-4aad-8271-82dbb0e369c1,0ada7c42-f290-4476-8831-cf31f8b0e8fc,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,93695b7b-19d8-4769-ac5c-6d1ebee7eafd,31168b16-07db-4442-a68e-c8c70d1928cb
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,3.0,NÃO INFORMADO,dba8ddf7-6597-4632-8f2b-a43d080b358a,0ada7c42-f290-4476-8831-cf31f8b0e8fc,4f451b2b-7f74-4b04-832f-c7b3a352f83e,3de42d78-1adb-4c48-be7b-c08c583a1f50,48f7bde8-bb5e-4a70-badb-2dc98831e88f
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,PA,DIARIAMENTE,HÁ UM MÊS,2.0,NÃO INFORMADO,d4b12359-f6eb-4897-9602-4ceb24afe73a,0ada7c42-f290-4476-8831-cf31f8b0e8fc,4f451b2b-7f74-4b04-832f-c7b3a352f83e,c10af344-98f4-4ce3-a8a8-b8dd9ee641d0,dea8c587-c531-4118-a37a-ef50645ebfd1
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,A PRÓPRIA VÍTIMA,BRASIL,RJ,SEMANALMENTE,HÁ UM MÊS,1.0,EM RAZÃO DO SEXO BIOLÓGICO,c438acf5-8a1f-48c4-a6e0-0689ea513c7b,0ada7c42-f290-4476-8831-cf31f8b0e8fc,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,9033daa8-9e22-4cc3-b9fd-f343733644c9,e08c2d6a-954d-4b69-92e9-d3070aea6290
